id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,mcc_description,errors,is_fraud
7804067,2016-01-05 02:48:00,227,2735,$-181.81,Swipe Transaction,99124,Los Angeles,OH,37519,5912,Drug Stores and Pharmacies,DECLINE CODE 203,1
7864249,2016-07-10 20:35:00,109,1891,$880.47,Chip Transaction,87809,San Antonio,MI,29507,7210,Laundry Services,DECLINE CODE 101,1
9641277,2015-02-22 22:28:00,274,1956,$815.27,Chip Transaction,51573,San Antonio,NC,82309,4784,Tolls and Bridge Fees,DECLINE CODE 203,1
8475773,2015-08-15 20:49:00,248,1416,$62.21,Chip Transaction,10276,Philadelphia,CA,13317,4722,Travel Agencies,DECLINE CODE 203,1
7000388,2015-04-27 20:11:00,456,2197,$842.17,Chip Transaction,15758,Los Angeles,PA,74958,3387,"Electroplating, Plating, Polishing Services",DECLINE CODE 101,1
9504005,2016-04-22 14:27:00,731,2518,$-52.92,Chip Transaction,25607,Houston,NY,17961,5947,"Gift, Card, Novelty Stores",DECLINE CODE 203,1
7187502,2015-04-22 01:15:00,749,3093,$991.40,Swipe Transaction,35579,Philadelphia,MI,66689,5411,"Grocery Stores, Supermarkets",DECLINE CODE 203,1
9992494,2016-10-08 15:20:00,179,4927,$800.25,Swipe Transaction,20036,Dallas,FL,94864,5533,Automotive Parts and Accessories Stores,DECLINE CODE 203,1
7466962,2015-02-24 19:11:00,1234,3530,$-155.96,Chip Transaction,55414,Houston,MI,40860,5499,Miscellaneous Food Stores,DECLINE CODE 101,1
8331571,2015-03-17 11:13:00,1410,2112,$-91.11,Swipe Transaction,87779,Philadelphia,IL,17657,4112,Passenger Railways,DECLINE CODE 101,1
8284423,2015-01-30 18:57:00,531,1303,$551.92,Swipe Transaction,45008,San Antonio,TX,10503,3058,"Tools, Parts, Supplies Manufacturing",DECLINE CODE 203,1
7371062,2015-07-30 21:52:00,1001,2884,$-383.46,Swipe Transaction,58070,Philadelphia,GA,91735,5193,"Florists Supplies, Nursery Stock and Flowers",DECLINE CODE 203,1
9468211,2015-02-06 07:29:00,1785,4947,$283.61,Swipe Transaction,19194,Philadelphia,NC,87472,5533,Automotive Parts and Accessories Stores,DECLINE CODE 203,1
9981036,2015-04-01 08:09:00,1333,4827,$-420.07,Swipe Transaction,98563,Los Angeles,TX,13874,5812,Eating Places and Restaurants,DECLINE CODE 101,1
7720667,2016-07-14 15:26:00,1260,4083,$506.72,Swipe Transaction,95617,San Antonio,PA,69044,3007,Coated and Laminated Products,DECLINE CODE 101,1
8562582,2015-10-26 13:29:00,1185,3443,$893.91,Swipe Transaction,32906,San Jose,GA,11114,3260,Pottery and Ceramics,DECLINE CODE 101,1
9121635,2016-02-13 17:56:00,1395,2262,$419.20,Swipe Transaction,55884,Chicago,NC,10971,5261,Lawn and Garden Supply Stores,DECLINE CODE 203,1
7056634,2015-06-27 02:41:00,1198,1011,$126.60,Chip Transaction,35477,San Antonio,NC,33723,3132,Leather Goods,DECLINE CODE 203,1
8378573,2015-08-17 05:28:00,603,4473,$496.44,Swipe Transaction,72182,Philadelphia,PA,62631,5541,Service Stations,DECLINE CODE 101,1
9994876,2016-11-20 02:07:00,964,4949,$-165.59,Swipe Transaction,35063,Chicago,TX,28018,4899,"Cable, Satellite, and Other Pay Television Services",DECLINE CODE 203,1
8205818,2016-02-06 13:53:00,1957,2262,$747.22,Chip Transaction,87980,San Jose,PA,39400,3066,Miscellaneous Metals,DECLINE CODE 101,1
9205483,2016-05-01 03:53:00,1312,3794,$679.12,Chip Transaction,71997,San Diego,FL,65698,3260,Pottery and Ceramics,DECLINE CODE 101,1
8856871,2016-02-27 11:03:00,189,3699,$25.80,Swipe Transaction,59209,Houston,IL,52366,5942,Book Stores,DECLINE CODE 203,1
9136788,2015-02-16 05:46:00,1971,4933,$141.88,Chip Transaction,46998,Dallas,NC,62062,8111,Legal Services and Attorneys,DECLINE CODE 101,1
7878308,2015-06-13 05:03:00,1824,1824,$362.76,Swipe Transaction,25743,San Jose,NY,24931,4214,Motor Freight Carriers and Trucking,DECLINE CODE 101,1
8971102,2016-01-24 10:50:00,161,2210,$972.12,Chip Transaction,84136,San Jose,IL,52865,8062,Hospitals,DECLINE CODE 101,1
9224440,2015-02-18 22:55:00,651,1456,$591.30,Swipe Transaction,84566,Houston,NY,51746,7210,Laundry Services,DECLINE CODE 101,1
8055564,2015-02-24 03:47:00,835,4118,$-484.87,Chip Transaction,14697,San Antonio,GA,55881,3174,Upholstery and Drapery Stores,DECLINE CODE 203,1
8466515,2016-10-20 21:10:00,769,4576,$-257.85,Chip Transaction,56895,New York,OH,62123,6300,"Insurance Sales, Underwriting",DECLINE CODE 203,1
8114132,2015-01-27 06:31:00,464,2608,$772.29,Chip Transaction,81511,Houston,NC,34887,5045,"Computers, Computer Peripheral Equipment",DECLINE CODE 101,1
7197429,2016-08-30 23:51:00,1685,4300,$735.31,Chip Transaction,17237,Los Angeles,MI,54392,5942,Book Stores,DECLINE CODE 101,1
8565324,2016-10-10 18:32:00,1511,1339,$14.46,Chip Transaction,57030,San Diego,OH,26540,7549,Towing Services,DECLINE CODE 203,1
8558870,2015-12-11 11:55:00,1263,4894,$79.78,Swipe Transaction,99149,New York,GA,80534,5912,Drug Stores and Pharmacies,DECLINE CODE 203,1
7376536,2015-09-24 22:12:00,920,3904,$-99.70,Chip Transaction,19975,San Jose,TX,26830,5912,Drug Stores and Pharmacies,DECLINE CODE 101,1
8950843,2015-10-28 05:49:00,960,1701,$196.60,Swipe Transaction,16139,San Diego,TX,58211,5261,Lawn and Garden Supply Stores,DECLINE CODE 203,1
9268702,2016-10-18 16:13:00,209,4197,$609.98,Chip Transaction,65609,Philadelphia,TX,57402,3780,Computer Network Services,DECLINE CODE 101,1
7846231,2015-06-19 11:10:00,479,4039,$573.59,Swipe Transaction,26841,New York,IL,74464,7996,"Amusement Parks, Carnivals, Circuses",DECLINE CODE 101,1
7046802,2015-01-24 11:38:00,1438,4705,$582.02,Swipe Transaction,18577,San Antonio,TX,94982,4814,Telecommunication Services,DECLINE CODE 203,1
8571097,2016-08-15 10:08:00,692,2911,$25.53,Chip Transaction,64583,Phoenix,PA,77169,3008,Steel Drums and Barrels,DECLINE CODE 101,1
9006233,2016-03-31 11:50:00,1507,2425,$-482.63,Swipe Transaction,27409,San Antonio,MI,95241,3075,"Bolt, Nut, Screw, Rivet Manufacturing",DECLINE CODE 203,1
8314203,2016-09-10 23:22:00,1463,2422,$-84.48,Chip Transaction,42521,Phoenix,OH,54164,5261,Lawn and Garden Supply Stores,DECLINE CODE 203,1
7090021,2015-06-21 06:15:00,1888,3818,$752.54,Chip Transaction,91264,Los Angeles,TX,65071,3684,Semiconductors and Related Devices,DECLINE CODE 203,1
9372726,2016-11-03 23:55:00,1701,1744,$-256.27,Swipe Transaction,81693,New York,IL,35331,8099,Medical Services,DECLINE CODE 203,1
8391966,2016-10-19 15:02:00,957,1766,$460.58,Chip Transaction,61243,San Antonio,NY,13228,5621,Women's Ready-To-Wear Stores,DECLINE CODE 101,1
9923094,2015-05-23 17:54:00,1420,3435,$556.91,Swipe Transaction,95186,Dallas,TX,10780,7922,Theatrical Producers,DECLINE CODE 203,1
9312409,2016-11-12 05:34:00,833,4730,$-255.72,Swipe Transaction,52190,Philadelphia,MI,49255,3066,Miscellaneous Metals,DECLINE CODE 203,1
7404156,2015-03-28 18:34:00,387,4295,$795.28,Swipe Transaction,63396,Philadelphia,PA,79312,7538,Automotive Service Shops,DECLINE CODE 203,1
8923795,2016-04-25 22:39:00,1286,2888,$476.79,Swipe Transaction,49549,Philadelphia,CA,43015,7276,Tax Preparation Services,DECLINE CODE 101,1
9458864,2016-06-09 19:37:00,1246,1411,$-453.71,Chip Transaction,92307,San Antonio,IL,51532,3001,Steel Products Manufacturing,DECLINE CODE 101,1
8255293,2015-09-06 21:59:00,1091,1742,$542.83,Swipe Transaction,25339,Dallas,CA,89403,7802,"Recreational Sports, Clubs",DECLINE CODE 203,1
7941309,2016-06-10 00:03:00,691,1120,$-375.54,Swipe Transaction,44849,New York,PA,67130,4111,Local and Suburban Commuter Transportation,DECLINE CODE 101,1
8298107,2015-05-02 07:29:00,1874,4013,$138.53,Swipe Transaction,68462,New York,NY,17675,5045,"Computers, Computer Peripheral Equipment",DECLINE CODE 203,1
9257999,2016-03-14 23:18:00,209,4100,$967.44,Swipe Transaction,86259,Phoenix,GA,69858,3256,"Brick, Stone, and Related Materials",DECLINE CODE 203,1
8944728,2015-08-08 05:29:00,1746,2362,$647.34,Swipe Transaction,57371,Philadelphia,CA,73861,3005,Miscellaneous Metal Fabrication,DECLINE CODE 203,1
7121814,2015-04-26 19:32:00,402,2895,$35.47,Swipe Transaction,41215,New York,NY,50449,4111,Local and Suburban Commuter Transportation,DECLINE CODE 101,1
7317377,2015-10-15 15:54:00,826,2740,$569.52,Swipe Transaction,25482,Phoenix,NC,88534,5651,Family Clothing Stores,DECLINE CODE 203,1
7155936,2016-03-05 07:50:00,231,1716,$-292.63,Chip Transaction,35465,Los Angeles,TX,95431,5732,Electronics Stores,DECLINE CODE 203,1
8361383,2016-01-22 14:33:00,1543,2688,$669.10,Chip Transaction,75563,Los Angeles,PA,72401,5193,"Florists Supplies, Nursery Stock and Flowers",DECLINE CODE 101,1
8169275,2015-02-05 06:04:00,1550,4678,$-25.90,Chip Transaction,72439,Los Angeles,GA,15337,3132,Leather Goods,DECLINE CODE 101,1
7362874,2015-04-15 09:55:00,1338,3574,$275.98,Swipe Transaction,50959,New York,MI,29279,5310,Discount Stores,DECLINE CODE 203,1
7525980,2015-09-18 23:02:00,418,4899,$333.11,Chip Transaction,73076,Los Angeles,MI,70546,5251,Hardware Stores,DECLINE CODE 101,1
8938488,2015-06-14 22:54:00,261,3455,$608.03,Chip Transaction,51652,Houston,CA,96184,3359,Non-Ferrous Metal Foundries,DECLINE CODE 203,1
7636791,2016-03-12 01:17:00,387,3276,$-312.58,Chip Transaction,44592,Chicago,PA,46428,4111,Local and Suburban Commuter Transportation,DECLINE CODE 101,1
7229831,2015-07-08 09:10:00,120,2899,$799.39,Chip Transaction,80848,Houston,NC,22948,3405,Ironwork,DECLINE CODE 101,1
8407834,2016-02-11 16:33:00,1927,4658,$-490.38,Chip Transaction,50992,San Diego,TX,51578,3684,Semiconductors and Related Devices,DECLINE CODE 203,1
8030375,2016-08-31 03:39:00,1192,3135,$861.17,Chip Transaction,30475,Dallas,NC,61235,8049,Podiatrists,DECLINE CODE 101,1
7532334,2015-12-10 11:02:00,1860,4292,$-489.65,Chip Transaction,80743,San Jose,IL,35132,5722,Household Appliance Stores,DECLINE CODE 203,1
9169422,2015-08-15 12:49:00,1264,1683,$36.08,Swipe Transaction,31067,Los Angeles,NC,70806,4214,Motor Freight Carriers and Trucking,DECLINE CODE 101,1
9165452,2016-10-23 07:33:00,1972,4455,$-337.43,Chip Transaction,46508,Philadelphia,PA,12613,3389,Non-Precious Metal Services,DECLINE CODE 101,1
8185551,2016-09-22 08:20:00,1108,1013,$256.40,Swipe Transaction,54431,Los Angeles,MI,24014,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 203,1
8026609,2016-05-17 02:33:00,1848,4736,$929.09,Chip Transaction,79379,San Jose,NY,79914,5310,Discount Stores,DECLINE CODE 101,1
9585983,2016-08-03 21:53:00,699,3575,$614.14,Swipe Transaction,23635,Dallas,PA,30466,7549,Towing Services,DECLINE CODE 203,1
9377588,2016-09-26 19:36:00,1661,3117,$779.14,Swipe Transaction,33915,Los Angeles,PA,29687,7531,Automotive Body Repair Shops,DECLINE CODE 101,1
8171865,2016-01-01 19:46:00,705,4612,$806.45,Chip Transaction,83857,San Jose,OH,11974,5977,Cosmetic Stores,DECLINE CODE 101,1
9298379,2015-01-05 04:10:00,725,2275,$407.53,Chip Transaction,12535,Philadelphia,NY,39437,5733,Music Stores - Musical Instruments,DECLINE CODE 203,1
7583828,2015-11-19 07:50:00,1220,2252,$-168.99,Swipe Transaction,58288,San Jose,NC,33635,5921,"Package Stores, Beer, Wine, Liquor",DECLINE CODE 101,1
8474790,2016-08-30 05:51:00,531,3407,$576.79,Swipe Transaction,57081,San Diego,OH,86293,7393,"Detective Agencies, Security Services",DECLINE CODE 101,1
8627934,2015-09-22 15:52:00,1870,3273,$338.23,Chip Transaction,36485,San Diego,GA,45357,5300,Wholesale Clubs,DECLINE CODE 203,1
8124539,2016-04-17 16:00:00,978,1529,$152.40,Chip Transaction,32934,Dallas,OH,43454,5932,Antique Shops,DECLINE CODE 101,1
8097496,2015-07-26 15:29:00,825,3088,$254.20,Chip Transaction,30910,Phoenix,MI,89029,5814,Fast Food Restaurants,DECLINE CODE 203,1
9924957,2015-05-11 10:30:00,1265,1424,$-356.51,Swipe Transaction,36179,Houston,MI,33529,5651,Family Clothing Stores,DECLINE CODE 203,1
9918930,2016-02-29 10:29:00,217,4637,$-479.50,Chip Transaction,11643,Chicago,TX,43107,5211,Lumber and Building Materials,DECLINE CODE 203,1
7657893,2016-08-30 21:17:00,1045,1100,$-94.75,Chip Transaction,28008,Houston,OH,64386,7538,Automotive Service Shops,DECLINE CODE 101,1
7979728,2015-03-19 05:07:00,472,4144,$-15.22,Swipe Transaction,63209,San Diego,GA,18636,5722,Household Appliance Stores,DECLINE CODE 203,1
7678615,2015-12-03 01:05:00,1398,3567,$-12.39,Chip Transaction,11507,Houston,IL,92673,3001,Steel Products Manufacturing,DECLINE CODE 101,1
8490036,2016-05-18 22:51:00,1633,3010,$-450.60,Swipe Transaction,76618,Dallas,GA,42325,7230,Beauty and Barber Shops,DECLINE CODE 101,1
8965338,2016-08-25 16:47:00,1225,2101,$260.56,Swipe Transaction,30094,San Jose,TX,90775,5941,Sporting Goods Stores,DECLINE CODE 101,1
8319516,2015-03-22 22:48:00,535,3632,$-12.25,Chip Transaction,81985,New York,OH,51827,7995,"Betting (including Lottery Tickets, Casinos)",DECLINE CODE 101,1
8200048,2016-09-07 04:28:00,1494,1172,$617.31,Swipe Transaction,73991,New York,NC,56831,7549,Towing Services,DECLINE CODE 101,1
8083775,2016-07-18 21:38:00,1570,1425,$916.23,Swipe Transaction,72847,Chicago,OH,93738,5193,"Florists Supplies, Nursery Stock and Flowers",DECLINE CODE 101,1
9248487,2016-04-09 21:06:00,446,4082,$-31.74,Swipe Transaction,64349,Houston,OH,43025,7276,Tax Preparation Services,DECLINE CODE 203,1
9325873,2015-03-30 03:53:00,304,4724,$479.23,Swipe Transaction,88223,Chicago,NY,55626,4899,"Cable, Satellite, and Other Pay Television Services",DECLINE CODE 203,1
9975038,2015-02-02 11:50:00,450,1490,$341.20,Chip Transaction,11640,New York,IL,88000,3132,Leather Goods,DECLINE CODE 101,1
8414331,2015-10-09 18:14:00,809,2124,$-72.29,Chip Transaction,42772,Los Angeles,OH,92574,3066,Miscellaneous Metals,DECLINE CODE 203,1
7461786,2015-11-21 12:20:00,621,4116,$3.67,Chip Transaction,19016,Houston,NC,55761,7276,Tax Preparation Services,DECLINE CODE 101,1
9866015,2015-12-18 21:58:00,520,1896,$-147.59,Chip Transaction,47938,Philadelphia,MI,93781,3780,Computer Network Services,DECLINE CODE 101,1
9560331,2015-12-02 00:03:00,106,1403,$-167.60,Swipe Transaction,46053,Chicago,NC,29771,3509,Industrial Equipment and Supplies,DECLINE CODE 203,1
7786486,2015-04-16 09:52:00,975,2371,$522.52,Chip Transaction,62188,San Antonio,CA,27903,3009,Fabricated Structural Metal Products,DECLINE CODE 203,1
9065826,2015-06-30 01:32:00,199,3322,$-166.47,Chip Transaction,81749,Phoenix,PA,79464,5813,Drinking Places (Alcoholic Beverages),DECLINE CODE 101,1
8644684,2015-01-17 20:42:00,1710,2415,$-161.78,Chip Transaction,38261,San Diego,CA,17087,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 203,1
9497448,2015-01-30 00:03:00,1610,2212,$625.24,Chip Transaction,61269,Los Angeles,GA,36534,5621,Women's Ready-To-Wear Stores,DECLINE CODE 203,1
7388852,2015-01-01 02:51:00,848,2308,$536.53,Swipe Transaction,39456,Los Angeles,NY,34890,3387,"Electroplating, Plating, Polishing Services",DECLINE CODE 101,1
9477943,2015-09-13 12:12:00,1579,3380,$993.58,Chip Transaction,46546,Dallas,CA,11606,9402,Postal Services - Government Only,DECLINE CODE 101,1
7178185,2016-01-10 02:06:00,828,3965,$91.56,Chip Transaction,36679,Phoenix,FL,82267,8931,"Accounting, Auditing, and Bookkeeping Services",DECLINE CODE 101,1
9863556,2016-03-28 19:57:00,1304,4865,$453.16,Swipe Transaction,71046,Philadelphia,NC,20054,4111,Local and Suburban Commuter Transportation,DECLINE CODE 203,1
8830668,2015-04-17 06:18:00,1841,4840,$235.59,Swipe Transaction,35233,Houston,GA,60968,8021,Dentists and Orthodontists,DECLINE CODE 203,1
8963411,2015-01-05 23:03:00,536,1835,$-302.54,Chip Transaction,18152,New York,PA,20668,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 203,1
7447381,2016-10-21 06:03:00,175,2320,$827.37,Chip Transaction,72433,San Jose,OH,97979,4131,Bus Lines,DECLINE CODE 101,1
8553666,2016-01-29 07:23:00,168,4596,$-182.45,Swipe Transaction,52806,Houston,MI,89592,8021,Dentists and Orthodontists,DECLINE CODE 101,1
8811983,2015-01-05 04:11:00,441,4774,$127.22,Swipe Transaction,35165,Chicago,PA,19320,5941,Sporting Goods Stores,DECLINE CODE 101,1
9890032,2016-07-07 19:19:00,1124,1549,$-28.49,Chip Transaction,61985,Chicago,FL,28346,8062,Hospitals,DECLINE CODE 203,1
7814606,2016-06-22 02:46:00,772,2587,$992.52,Swipe Transaction,30331,San Antonio,OH,77169,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 203,1
8618592,2016-05-02 19:43:00,197,1717,$-304.07,Swipe Transaction,22193,San Antonio,PA,28729,3006,Miscellaneous Fabricated Metal Products,DECLINE CODE 101,1
7855694,2016-01-20 04:23:00,675,4028,$881.80,Swipe Transaction,65979,Philadelphia,NC,95401,9402,Postal Services - Government Only,DECLINE CODE 203,1
9902076,2016-09-23 13:18:00,1352,1176,$551.55,Swipe Transaction,54717,San Jose,FL,39301,5813,Drinking Places (Alcoholic Beverages),DECLINE CODE 101,1
7140960,2015-05-08 10:08:00,1226,2578,$105.44,Chip Transaction,95154,San Jose,NY,71196,5733,Music Stores - Musical Instruments,DECLINE CODE 101,1
7440397,2015-09-01 00:11:00,803,4294,$-426.78,Swipe Transaction,18024,Dallas,CA,51765,5812,Eating Places and Restaurants,DECLINE CODE 203,1
8422378,2016-01-24 13:21:00,492,2352,$166.81,Chip Transaction,77613,Los Angeles,CA,63801,5311,Department Stores,DECLINE CODE 101,1
7410668,2016-11-21 04:28:00,1497,1263,$760.57,Chip Transaction,28968,San Antonio,FL,27774,3504,Gardening Supplies,DECLINE CODE 203,1
8263291,2015-09-27 00:31:00,238,4012,$-371.33,Swipe Transaction,95309,San Antonio,NY,96245,5094,Precious Stones and Metals,DECLINE CODE 203,1
9451276,2016-09-10 21:30:00,273,4064,$-211.94,Chip Transaction,20968,Chicago,NC,25388,3393,Heat Treating Metal Services,DECLINE CODE 203,1
9713523,2015-04-18 18:50:00,209,1741,$744.72,Swipe Transaction,77555,Philadelphia,PA,88636,6300,"Insurance Sales, Underwriting",DECLINE CODE 203,1
8715637,2016-03-24 05:04:00,1658,3807,$535.89,Chip Transaction,66887,San Antonio,OH,28774,7549,Towing Services,DECLINE CODE 203,1
7074386,2016-03-02 06:28:00,1870,1407,$927.35,Swipe Transaction,35642,San Antonio,NC,72171,8043,"Optometrists, Optical Goods and Eyeglasses",DECLINE CODE 203,1
8390900,2015-04-18 08:58:00,1209,2848,$30.40,Chip Transaction,56736,San Antonio,IL,98172,4829,Money Transfer,DECLINE CODE 101,1
7090895,2015-03-05 11:13:00,1256,1948,$-232.73,Swipe Transaction,77615,Chicago,OH,45544,5192,"Books, Periodicals, Newspapers",DECLINE CODE 203,1
9832246,2016-03-03 21:22:00,489,2946,$907.31,Swipe Transaction,73897,San Diego,NY,25612,3359,Non-Ferrous Metal Foundries,DECLINE CODE 203,1
7610167,2015-08-24 12:29:00,495,3788,$-272.50,Chip Transaction,18224,Los Angeles,GA,98109,3132,Leather Goods,DECLINE CODE 203,1
8674127,2016-01-28 14:33:00,1367,2088,$-51.63,Swipe Transaction,51453,San Jose,OH,56293,5941,Sporting Goods Stores,DECLINE CODE 101,1
9417717,2016-07-02 01:03:00,147,2485,$860.03,Chip Transaction,79201,Phoenix,MI,59912,7801,"Athletic Fields, Commercial Sports",DECLINE CODE 203,1
8364972,2015-11-23 11:31:00,1307,3249,$375.25,Chip Transaction,45700,New York,CA,60745,4214,Motor Freight Carriers and Trucking,DECLINE CODE 101,1
7104097,2016-02-25 15:55:00,1153,4379,$280.34,Swipe Transaction,52937,New York,TX,14527,3395,Welding Repair,DECLINE CODE 101,1
9136631,2015-07-01 06:23:00,290,4486,$275.19,Swipe Transaction,80120,Chicago,FL,54035,7349,Cleaning and Maintenance Services,DECLINE CODE 101,1
9298337,2015-07-07 15:25:00,1883,4581,$-225.10,Chip Transaction,69242,San Jose,MI,75963,5722,Household Appliance Stores,DECLINE CODE 203,1
7031892,2015-02-16 23:59:00,356,2403,$-354.66,Chip Transaction,54500,San Antonio,CA,36175,4111,Local and Suburban Commuter Transportation,DECLINE CODE 203,1
8404989,2015-07-27 05:12:00,1240,4072,$739.48,Swipe Transaction,25075,Chicago,CA,98928,4900,"Utilities - Electric, Gas, Water, Sanitary",DECLINE CODE 101,1
8617134,2016-01-15 10:54:00,1688,4242,$537.55,Chip Transaction,64753,Dallas,PA,19816,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 101,1
7986316,2015-03-30 15:51:00,519,1021,$877.72,Swipe Transaction,70737,Houston,GA,42582,4784,Tolls and Bridge Fees,DECLINE CODE 203,1
8718416,2015-03-04 18:27:00,705,1432,$-180.81,Chip Transaction,54873,San Diego,OH,66029,7549,Towing Services,DECLINE CODE 203,1
9009754,2015-06-25 09:17:00,699,2419,$-357.47,Swipe Transaction,46554,Philadelphia,CA,66821,3771,Railroad Passenger Transport,DECLINE CODE 203,1
9866896,2015-10-19 21:23:00,1434,1850,$426.66,Chip Transaction,99284,Philadelphia,CA,13023,3000,Steelworks,DECLINE CODE 203,1
9940509,2016-08-19 18:09:00,1211,4436,$-343.56,Swipe Transaction,78875,Los Angeles,GA,73616,3387,"Electroplating, Plating, Polishing Services",DECLINE CODE 203,1
8476985,2016-05-24 21:20:00,1285,3382,$904.90,Swipe Transaction,90928,San Antonio,OH,12605,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 203,1
8511852,2015-03-23 12:33:00,1179,2756,$-301.23,Swipe Transaction,80859,New York,TX,66067,7393,"Detective Agencies, Security Services",DECLINE CODE 203,1
